question_id	question_text
4110	Any Idea About The Geological Story Of The Rocky Mountains?
1056653	Why is the candy bar called a Butterfinger when there is no butter or fingers in it?
1802	What factors caused the delay of Charles Babbage's invention of the first programmable computer?
2847	How did the concept of purchasing power parity arise?
922849	why do some people take life so seriously?
2531145	"What does ""chicken-head"" mean?"
1807629	What is the first step to getting your driving permit?
3832	What was the intention of the passengers on flight 93?
2838988	How can I get a cork out of, not into, a wine bottle without a corkscrew?
1121	What is the Global Competitiveness Report and what does it do?
1708	How did Luther's bring about reform to the catholic church?
104964	What is the meaning of enimity?
2109	What effect did the 1917 revolution have on religion in Russia?
1467389	What is a c-section?
3031	How did China address the concerns with them being the host nation?
3227	what is the framework of the PISA  mathematics literacy test and TIMSS?
934652	how can i prevent acne?
1348	How did the civil war come to an end in Northern Ireland?
713	How has human construction affected wetlands?
1221	What is the structure of secondary education in Belgium?
474	Why was the Tennessee Valley Authority created?
1727343	Why do people have two nostrils?
3317208	what is black art?
3851	How did the formal description of white people as a group emerge?
3745	How did Jehovah's Witnesses emerge?
3149	What significance did The Stamp Act of Congtess have in Pennsylvania?
302	What is the role of state religion in Finland?
2556575	how do u dye easter bunnies?
2809444	Why did the Holocaust begin?
2148	How does the United Nations Statistics Division define East Asia?
1897	Why might a capital city be symbolically relocated?
4178	What is the meaning of public education as applied to state schools?
3083178	How do you kill Sims effectively?
652392	Why does my 1993 Grand Am GT overheat in traffic, blow cold air, then hot, & also overheats when idles?
1298837	what is the purpose of bone cell ?
1877451	why does my fish  tank look cloudy and smell like plastic?
1188438	why is there a fence runiing on the sides of the freeway in the middle of the desert up and over rough terrain
2429243	Do you know what ICE means?
2914849	Why do we as parents tell our children not to speak to strangers?
895	How was Baltimore significant before and during the revolutionary war?
3703	How Dangerous Are Gray Wolf To Humans?
563	How did the Marshall Plan influence the European economy and culture?
1138	What are the human rights issues of Tunisia?
3423	What role did James I play on the English Church?
1194269	why do we import so much oil when we have unused reserves in the U.S.?
2343	What is the signicance of architecture in Munich?
3003	How are the members united?
490	Why was Europe divided by the Iron Curtain?
2080327	what is X  if 6x+12=24?
1176	How has the multi-ethnic characteristic of Peru contributed to a diversity in language, art, and food?
2611317	how difficult to find black jobs in sweden?
3077870	Why are almost all Realtors White?
4182	What is Haiti?
3320	How was the macroeconomy affected by the 1973 oil crisis?
2096	How did the word Sanskrit come to be?
1521	How did the discovery of the New World influence global food products and cuisine?
464026	how can we reduce differences between opposite sex?
1306	How did the Kievan Rus empire set the foundation for future Slavic culture and societies?
2701669	why gnome elf always sits on a mushroom?
3555	How does inflation affect economies?
3681	What caused the 2008 disruption of the Golden Globe Award?
1335	How did initial proposals for the League of Nations arise?
1862666	"Why would more people spend their money seeing movies Like ""The Da Vinci Code"" and?"
1498	How were railroads connected to the use of the Erie Canal?
3001267	Why does my dog raid the cat box?
878	How do scientists measure the effects of global warming?
3555750	Why is the earth's core hot?
555	Why did Stockholm regain its economic role in the second half of the 19th century?
3829664	Why do non-religious people celebrate christmas?
708708	what did a dodoburger taste like?
2056	What is the physiographical definition of Oceania?
3168	Which alternative methods can be used to calculate population density?
652556	why dont president bush like black people?
883019	How can  i stop myself from eating today?
3550980	how to build up your HIV immunity?
3313253	how do you get rich?
3428	What is the strategy for the future of British Army personnel following the end of National Service?
1404	How did the creation of the League of Nations help with the refugee crisis?
2758	How was being a hunter-gatherer used as a survival strategy historically?
2917	What is the spectrum of [or what are] the economic ideas of left-wing politics?
36909	What does the name Glaeken mean?
2817	does biology have a unifying concept despite being a broad scope?
1401617	What is the difference between a well liquor and a call liquor?
3695	What is the climate of Paris?
2199025	"How to fight against ""hatred""?"
2239	How did the role of commander-in-chief arise?
1498267	How do you get rid of a hickey in less than 24hrs?
204	What impact has the United States had on Caribbean political relations?
4034340	what happens when u put a piece of carrot over a flame and what does it have to do with carbon?
3807661	How do I ace my math test?
2615	What type of atomic bombs were developed by the Manhattan Project?
2285	How has the Persian language influenced languages in the classical world?
319022	Why is it called common sense when it is so uncommon?
1109	What is the selection criteria for a World Heritage Site?
400393	how start investing money?
2516	Could the Confederacy have won the Civil War?
1043692	What should I do if I'm constantly dizzy?
2085	How is Thailand's electricity provided?
1582044	how/do tarot cards work?
1391	What were the political influences on Gothic style?
407830	What is a 7th day Adventist?
4160245	Why can we not see our soul?
3906	How did Islam spread in Southeast Asia?
2271494	Why did Jesus  get mad at the Pharisees for not killing children?
2613725	if god is real then why does he hide?
13	Why do westernized countries have a more developed tertiary sector?
1008	Why is Milan an alpha leading global city?
1442	How do the customs of chenchule' and inafa'maolek play a role in Guam society?
